question_1,question_2,cosine_similarity
I want to change the more heating,I want to change the mode cooling,0.8414213022666042
I want to change the mode heating,Set the system to heat,0.840997000705863
What is the lowest heat setting?,What is the minimum cooling temperature?,0.8408483673272444
change the thermostat more,Set the thermostat to auto,0.8408223006602841
Change the thermostat more,Set the thermostat to auto,0.8408223006602841
Put the thermostat in heat more,Set the thermostat to off,0.8407369116656989
Tell me the lowest cooling limit,What is the minimum cool setting?,0.8406422162785848
Set the maximum cool temperature to,How high can I set the cooling?,0.8404940239322468
Set the system to cool,Set the system to heating,0.8403627717773591
Please set the system to cool,Please set the system to heating,0.8403120415468166
I want to change the mode auto,I want to change the mode off,0.8400790115790886
What is the intensity?,What is the bulb brightness,0.8399098219532539
What is the intensity?,What is the bulb brightness,0.8399098219532539
What is the bulb brightness,What is the intensity?,0.8399098219532539
What is the intensity?,What is the bulb brightness,0.8399098219532539
Please change brightness,Please update intensity,0.839726863306311
Increase the temperature,Adjust the thermostat to,0.8396713715896438
Put the thermostat in cool more,Please set the thermostat to auto,0.8395638682815905
Set the mode to heating,Please set the thermostat to heating,0.8393956180516011
What is the bulb brightness?,Please tell me what is the intensity?,0.8393117767388587
Please tell me what is the intensity?,What is the bulb brightness?,0.8393117767388587
Set the system to heat,Set the thermostat to heating,0.8392753860861719
Set maximum heat temperature to,Tell me the highest heat setting,0.8390954462741206
Put the thermostat in cool more,Please set the thermostat to off,0.8390730178200532
I want to change the more auto,I want to change the more off,0.8388662546572061
I want to update the mode auto,Set the system to auto,0.8388533038569103
change color,Please adjust light color,0.8386744018617096
change color,Please adjust light color,0.8386744018617096
change color,Please adjust light color,0.8386744018617096
change color,Please adjust light color,0.8386744018617096
change color,Please adjust light color,0.8386744018617096
Please adjust light color,Change color,0.8386744018617096
Please adjust light color,Change color,0.8386744018617096
Please adjust light color,Change color,0.8386744018617096
Please adjust light color,Change color,0.8386744018617096
Please adjust light color,Change color,0.8386744018617096
What is the intensity?,What is the bulb brightness?,0.8384985664539781
What is the intensity?,What is the bulb brightness?,0.8384985664539781
What is the bulb brightness?,What is the intensity?,0.8384985664539781
What is the intensity?,What is the bulb brightness?,0.8384985664539781
Please set the system to cool,Please set the thermostat to cool,0.8384188584996417
Update the temperature,Decrease the temperature,0.8384002236460733
Set the thermostat to off,Please set the thermostat to heat,0.8383638807109762
I want to change the mode cooling,Set the system to cooling,0.8382500022902046
Change temperature unit to Fahrenheit,Change the thermostat to use Celsius,0.8379559538793232
Make it cooler,I want to set the temperature,0.8376304953853262
What is the light intensity?,Please tell me what is the bulb brightness,0.8375922028446651
Please tell me what is the bulb brightness,What is the light intensity?,0.8375922028446651
Set maximum heat temperature to,What is the maximum heat temperature,0.837553520993889
Put the thermostat in off mode,Put the thermostat in heat more,0.8375145944069567
I want to change the more heating,Please update the more heating,0.8372177659940859
change bulb intensity,Please update bulb brightness,0.8371942485402054
Please update bulb brightness,Change bulb intensity,0.8371942485402054
What is the lowest heat setting?,How low can I set the cooling?,0.8369806711586167
change brightness,Please adjust intensity,0.8369573464844697
Please adjust intensity,Change brightness,0.8369573464844697
Change the minimum heating temperature to,Adjust the lowest cooling temperature,0.8367861047252718
Set the mode to auto,I want to change the more auto,0.8367199583734583
What is the bulb brightness,Please tell me what is the intensity?,0.8363883593954551
Please tell me what is the intensity?,What is the bulb brightness,0.8363883593954551
change color,Change the bulb color,0.8362533431813555
Change color,Change the bulb color,0.8362533431813555
Please update the more cooling,Please set the system to cooling,0.8362501893977679
What is the light brightness?,Please tell me what is the bulb intensity,0.8361150873659897
Please tell me what is the bulb intensity,What is the light brightness?,0.8361150873659897
change brightness,Please update intensity,0.8360443539121541
Please update intensity,Change brightness,0.8360443539121541
Set the thermostat to auto,Please set the thermostat to off,0.8359968580135454
Update the thermostat temperature,Change the thermostat to use Celsius,0.8359383194336361
Adjust the heating lower limit,Adjust max heat temperature to,0.8356419830487376
Put the thermostat in cool more,Set the thermostat to off,0.8353205513811464
Put the thermostat in cool more,Please set the thermostat to heat,0.8351337687957996
Put the thermostat in heat mode,Put the thermostat in auto more,0.8348828230676949
Change the minimum heating temperature to,What is the lowest heat setting?,0.8347279028783601
Lower the minimum heat temperature,What is the minimum heat temperature?,0.8347194827454247
Change min cool to,How low can I set the cooling?,0.8346881218969835
Put the thermostat in heat more,Please set the thermostat to auto,0.8346468759455468
I want to update the mode off,Please update the mode off,0.8345565739041285
Put the thermostat in heat more,Please set the thermostat to cool,0.8341975138328748
I want to update the mode off,Set the system to off,0.8341245103954996
Please set the system to off,Please set the system to cool,0.8341062261130062
I want to change the mode heating,Set the thermostat to heating,0.8337622375613298
Switch to heating mode,Set the thermostat to heat,0.8336709953516073
change brightness,Dim the light,0.8336675177370634
Change brightness,Dim the light,0.8336675177370634
What is the temperature,How hot is it?,0.8330274864671432
Set the system to heating,Set the thermostat to heat,0.833002120593858
Please adjust intensity,Make the light brighter,0.832711010775854
Put the thermostat in off more,Please set the thermostat to auto,0.8326438993937424
Set the temperature to,Set the temperature unit to Celsius,0.8325904364548337
What is the bulb intensity,Please tell me what is the bulb brightness?,0.8324916933771966
Please tell me what is the bulb brightness?,What is the bulb intensity,0.8324916933771966
Set the thermostat to off,Please set the thermostat to heating,0.8323483864396044
Set maximum heat temperature to,What is the max allowed heat temperature?,0.8323150773248769
Put the thermostat in heat more,Please set the thermostat to cooling,0.832225781751899
Switch to auto mode,Switch to off mode,0.8321896966233198
change brightness,Please change bulb intensity,0.8321693970067401
Please change bulb intensity,Change brightness,0.8321693970067401
Lower the minimum heat temperature,Change min cool to,0.831835349356604
change the thermostat temperature,change the thermostat mode,0.8318261181823461
change the thermostat temperature,Change the thermostat mode,0.8318261181823461
change the thermostat mode,Change the thermostat temperature,0.8318261181823461
Change the thermostat mode,Change the thermostat temperature,0.8318261181823461
Make it warmer,I want to set the temperature,0.8315851405789103
I want to change the mode auto,I want to update the more auto,0.8315384797725598
I want to set the temperature,Set the temperature unit to Celsius,0.8315353115516195
Put the thermostat in cool mode,Put the thermostat in auto more,0.8315038153353062
Put the thermostat in auto mode,Please set the thermostat to heat,0.8314873846821731
Switch to cooling mode,Set the thermostat to cool,0.8313539159118327
change color,Please update light color,0.8309072229678676
change color,Please update light color,0.8309072229678676
change color,Please update light color,0.8309072229678676
change color,Please update light color,0.8309072229678676
change color,Please update light color,0.8309072229678676
Please update light color,Change color,0.8309072229678676
Please update light color,Change color,0.8309072229678676
Please update light color,Change color,0.8309072229678676
Please update light color,Change color,0.8309072229678676
Please update light color,Change color,0.8309072229678676
Use Fahrenheit for temperature,Set the temperature format to Celsius,0.8308989615412604
Change min cool to,What is the minimum cool setting?,0.8307601793177226
turn off the bulb,I want to turn off the light,0.8303425498570611
Turn off the bulb,I want to turn off the light,0.8303425498570611
What is the lowest heat setting?,Tell me the minimum heating limit,0.8303180413439607
Change the minimum heating temperature to,What is the minimum heat temperature?,0.8302086646980694
Switch to cooling more,Set the system to cool,0.8298688377824655
What is the intensity,What is the bulb brightness?,0.829324676264739
What is the intensity,What is the bulb brightness?,0.829324676264739
What is the bulb brightness?,What is the intensity,0.829324676264739
What is the intensity,What is the bulb brightness?,0.829324676264739
Please change bulb intensity,Please adjust brightness,0.8292791588558754
Please change intensity,Make the light brighter,0.8291001423000443
Put the thermostat in cool more,Please set the thermostat to heating,0.8289908327927805
Set maximum heat temperature to,Change the upper limit for cooling,0.8287918794533302
Switch to heating more,Set the system to heating,0.8286554152603034
What is the intensity?,Please tell me what is the light brightness?,0.8285521947069682
Please tell me what is the light brightness?,What is the intensity?,0.8285521947069682
Put the thermostat in cool more,Set the thermostat to auto,0.8282457305786417
Please set the system to cool,Please set the thermostat to cooling,0.8281635789958335
I want to change the mode heating,Set the thermostat to heat,0.8281141957185291
Put the thermostat in heat more,Please set the thermostat to off,0.8279030209265703
I want to update the more auto,I want to update the more off,0.8276571960531312
Please update the more cooling,Please set the system to cool,0.8274418100847009
What is the intensity?,Please tell me what is the bulb brightness?,0.8271585213009282
Please tell me what is the bulb brightness?,What is the intensity?,0.8271585213009282
Set the thermostat to off,Please set the thermostat to cool,0.8271547563959849
Please update intensity,Please adjust brightness,0.8270584408214274
Set the mode to cooling,Please set the thermostat to cool,0.826812119661635
What is the intensity,Please tell me what is the bulb brightness,0.8264339410048653
Please tell me what is the bulb brightness,What is the intensity,0.8264339410048653
Please change bulb intensity,Please update intensity,0.8263349159691825
What is the intensity,What is the light brightness?,0.8263165092044875
What is the intensity,What is the light brightness?,0.8263165092044875
What is the light brightness?,What is the intensity,0.8263165092044875
What is the intensity,What is the light brightness?,0.8263165092044875
Put the thermostat in auto mode,Please set the thermostat to heating,0.8260046469763707
Switch to auto mode,I want to change the more auto,0.8259946395515617
Decrease the temperature,Adjust the thermostat to,0.8258834489607992
Change the bulb color,Make the light,0.8258328585568071
Update min heat temperature,Change min cool to,0.8257723828089275
Tell me the highest heat setting,Show me the upper limit for heating,0.8257473234574163
Set the system to cooling,Set the thermostat to cool,0.8256854273933851
Set the minimum cool temperature to,What is the minimum cooling temperature?,0.8255872136021414
Set the thermostat to auto,Please set the thermostat to heat,0.8255319095210423
Please change color,Change the bulb color,0.8254962928450579
Tell me the minimum heating limit,Tell me the lowest cooling limit,0.8254264266428064
Set the mode to auto,Set the mode to off,0.8253999303689588
I want to change the mode cooling,Set the thermostat to cooling,0.825338627250294
Set minimum heat temperature to,Adjust the lowest cooling temperature,0.8253152067383055
Put the thermostat in off mode,Please set the thermostat to heat,0.8252513268927604
Set the mode to heating,Please set the thermostat to heat,0.8249994661073388
What is the minimum heat temperature?,What is the minimum cool setting?,0.8243329423053603
Adjust max heat temperature to,Raise the maximum cool threshold,0.8242922950794966
What is the intensity?,Please tell me what is the bulb brightness,0.8240637364388913
Please tell me what is the bulb brightness,What is the intensity?,0.8240637364388913
change the thermostat more,Put the thermostat in heat mode,0.8240163494535204
Change the thermostat more,Put the thermostat in heat mode,0.8240163494535204
Switch on the bulb,Power on the light,0.8240098795586819
change the thermostat mode,Adjust the thermostat to,0.8239182366685553
Change the thermostat mode,Adjust the thermostat to,0.8239182366685553
I want to change the mode cooling,Set the system to cool,0.8237447925502744
Switch to heating mode,Please set the system to heating,0.8236862344440066
I want to change the more cooling,Please update the more cooling,0.8236393243786267
What temperature is the thermostat set to?,What is the configured temperature?,0.8235781548299996
Change the temperature to,Set the temperature unit to Celsius,0.8235034768658673
Set the mode to heating,Please update the more heating,0.8232622154173362
What is the bulb intensity,What is the light brightness?,0.8230606419058795
What is the bulb intensity,What is the light brightness?,0.8230606419058795
What is the light brightness?,What is the bulb intensity,0.8230606419058795
What is the bulb intensity,What is the light brightness?,0.8230606419058795
Please update the more heating,Please set the system to heating,0.8229168559933995
Put the thermostat in auto mode,Please set the thermostat to cool,0.8227953367111809
Power on the light,I want to turn on the light,0.8227582269440736
Please adjust color,Set the light color to,0.8227025898938353
turn on the bulb,Power on the light,0.8226003390623342
Turn on the bulb,Power on the light,0.8226003390623342
Please update intensity,Please update bulb brightness,0.8224440333059821
Please set the system to heat,Please set the thermostat to cool,0.8222947407778762
What is the max allowed heat temperature?,What is the max cool setting?,0.8221922684155022
Please set the system to heating,Please set the thermostat to cool,0.8220180152004531
change the thermostat more,I want to change the more heating,0.8215834025670228
Change the thermostat more,I want to change the more heating,0.8215834025670228
Please update light color,Please adjust color,0.8215493259117137
Please update light color,Please adjust color,0.8215493259117137
Please update light color,Please adjust color,0.8215493259117137
Please update light color,Please adjust color,0.8215493259117137
Please update light color,Please adjust color,0.8215493259117137
Please update the mode heating,Set the system to heating,0.8214993835980001
Put the thermostat in off more,Please set the thermostat to cool,0.8214490827493253
I want to change the more heating,Set the system to heating,0.8213944451009705
Switch to off mode,Please update the mode off,0.821337327399297
I want to change the more cooling,Set the system to cooling,0.8212575204014732
I want to turn on the light,I want to turn off the light,0.8212089045681505
change the temperature,Change the thermostat to use Celsius,0.8211047598797652
Change the temperature,Change the thermostat to use Celsius,0.8211047598797652
Set the system to cooling,Please set the thermostat to cooling,0.8210547988132255
change the temperature,Set the temperature unit to Celsius,0.8210390909263916
Change the temperature,Set the temperature unit to Celsius,0.8210390909263916
Adjust the lowest cooling temperature,What is the minimum cool setting?,0.8210327124136445
change bulb intensity,Please adjust intensity,0.8207898703877945
Please adjust intensity,Change bulb intensity,0.8207898703877945
change the thermostat more,Please set the thermostat to heat,0.8206138638682593
Change the thermostat more,Please set the thermostat to heat,0.8206138638682593
change color,Make the light,0.8204758402043375
Change color,Make the light,0.8204758402043375
Set the thermostat to auto,Please set the thermostat to heating,0.8204069135229914
Put the thermostat in off mode,Please set the thermostat to cool,0.8203714619359271
Update the thermostat temperature,I want to set the temperature,0.8203608050701474
Show me the upper limit for heating,Tell me the upper cooling limit,0.8202485737284664
Put the thermostat in auto more,Set the thermostat to cool,0.8199788039236446
Tell me the lowest cooling limit,How high can I set the cooling?,0.8199091671578298
I want to change the mode heating,I want to change the more cooling,0.8196503234847761
Adjust the thermostat to,What temperature is the thermostat set to?,0.8195914486741414
What is the maximum heat temperature?,What is the max cool setting?,0.8193084380960401
Adjust the heating lower limit,Adjust the lowest cooling temperature,0.8192634500154103
Adjust the lowest cooling temperature,What is the minimum allowed cooling?,0.8192614984328899
Set the system to cooling,Please set the system to heat,0.8190411031433871
change intensity,Make the light brighter,0.81879623898861
Change intensity,Make the light brighter,0.81879623898861
change the thermostat more,Please set the thermostat to off,0.8187366794603214
Change the thermostat more,Please set the thermostat to off,0.8187366794603214
Set the system to cool,Set the thermostat to cool,0.8183808950665709
Set the maximum cool temperature to,What is the maximum cooling temperature?,0.8183053996309269
Please set the system to heating,Please set the thermostat to cooling,0.8180480448026557
Tell me the highest heat setting,What is the maximum cooling temperature?,0.8179491290454765
Please adjust light color,Change the bulb color,0.817871389640803
Please adjust light color,Change the bulb color,0.817871389640803
Please adjust light color,Change the bulb color,0.817871389640803
Please adjust light color,Change the bulb color,0.817871389640803
Please adjust light color,Change the bulb color,0.817871389640803
Please update color,Please adjust light color,0.8178491291533265
Please update color,Please adjust light color,0.8178491291533265
Please update color,Please adjust light color,0.8178491291533265
Please update color,Please adjust light color,0.8178491291533265
Please update color,Please adjust light color,0.8178491291533265
change the thermostat temperature,What temperature is the thermostat set to?,0.8178438034937343
Change the thermostat temperature,What temperature is the thermostat set to?,0.8178438034937343
Put the thermostat in off more,Please set the thermostat to heat,0.8177505774707514
Please change intensity,Please update brightness,0.8177496322151074
Adjust the thermostat to,I want to set the temperature,0.8176484969502489
What is the temperature,What unit is the temperature in?,0.8176001793104769
Decrease the temperature,I want to set the temperature,0.8174403262075772
Put the thermostat in off mode,Please set the thermostat to heating,0.8174317064836223
Update the temperature,Adjust the thermostat to,0.8170053651124969
Set the mode to off,Please set the system to off,0.8170013494910671
Switch to heating mode,Please set the system to heat,0.8166919699384643
Adjust the heating lower limit,Raise the maximum heat temperature,0.8165488415261651
Make it cooler,Decrease the temperature,0.8164422388651595
Set the system to heating,Please set the thermostat to heating,0.8163376308932868
What is the temperature,What temperature is the thermostat set to?,0.816144755825747
Please update bulb brightness,Make the light brighter,0.8158426172830741
Change the temperature to,Change the thermostat to use Celsius,0.8157219579894113
Switch to cooling mode,Please update the mode cooling,0.8155948266404318
I want to turn on the light,Switch off the light,0.8154350748753938
Raise the maximum heat temperature,Tell me the highest heat setting,0.815082837859769
Update min heat temperature,Adjust the heating lower limit,0.8150682027092117
Put the thermostat in off more,Please set the thermostat to heating,0.8149789982493801
Set the system to off,Set the system to cool,0.8148775866093074
Adjust the heating lower limit,Change the max heating temperature,0.8147887161634467
Please set the system to heat,Please set the thermostat to cooling,0.8147824797871117
Switch to auto more,I want to change the more off,0.8147700318566788
I want to change the mode auto,Please update the mode auto,0.8146578188448717
Set minimum heat temperature to,What is the thermostat's minimum heat temperature?,0.8146083517721323
Set the mode to off,Switch to auto mode,0.8145232016561013
Please change intensity,Please adjust bulb intensity,0.814376383916348
Set max cooling to,What is the maximum cooling temperature?,0.8139763370922858
change bulb intensity,Please update intensity,0.8139502698285896
Please update intensity,Change bulb intensity,0.8139502698285896
Please update the mode cooling,Please set the thermostat to cool,0.8135780475104604
I want to change the mode cooling,Set the thermostat to cool,0.8132356086279506
Put the thermostat in auto more,Set the thermostat to heating,0.8131752632903975
What is the intensity,Please tell me what is the bulb brightness?,0.8129311390485028
Please tell me what is the bulb brightness?,What is the intensity,0.8129311390485028
Put the thermostat in auto more,Set the thermostat to heat,0.8128000635513783
Put the thermostat in auto more,Set the thermostat to cooling,0.8124182357549686
change the thermostat more,Please set the thermostat to heating,0.8121240379250847
Change the thermostat more,Please set the thermostat to heating,0.8121240379250847
change bulb intensity,Please change brightness,0.8119567132366575
Please change brightness,Change bulb intensity,0.8119567132366575
change intensity,change bulb brightness,0.8119302111329785
change intensity,Change bulb brightness,0.8119302111329785
change bulb brightness,Change intensity,0.8119302111329785
Change intensity,Change bulb brightness,0.8119302111329785
get the bulb status,Is the bulb on?,0.8117684038807031
Get the bulb status,Is the bulb on?,0.8117684038807031
Set the mode to heating,Switch to cooling mode,0.8117512919425527
Put the thermostat in off more,Please set the thermostat to cooling,0.8116507412968554
What is the max allowed heat temperature?,Tell me the upper cooling limit,0.8114543295584227
change the thermostat more,Put the thermostat in cool mode,0.8114530190048755
Change the thermostat more,Put the thermostat in cool mode,0.8114530190048755
Please update the mode off,Please set the system to auto,0.8113863387786296
Put the thermostat in auto mode,Please set the thermostat to cooling,0.8110185695154104
Please update brightness,Please adjust intensity,0.810833401927162
Switch to off mode,Please set the system to off,0.8098898772265654
change the thermostat more,Please set the thermostat to cool,0.8098716540769104
Change the thermostat more,Please set the thermostat to cool,0.8098716540769104
change the thermostat mode,I want to change the mode heating,0.8097523622262095
Change the thermostat mode,I want to change the mode heating,0.8097523622262095
Set the system to heat,Please set the thermostat to heat,0.8097421787781358
What is the lowest heat setting?,Tell me the highest heat setting,0.8096511218022251
Tell me the lowest cooling limit,What is the maximum cooling temperature?,0.8095640066257195
Raise the maximum cool threshold,How high can I set the cooling?,0.8093765640897135
Please update the mode cooling,Please update the more heating,0.8087610297419274
change intensity,Please adjust brightness,0.8087239588878464
Please adjust brightness,Change intensity,0.8087239588878464
What is the thermostat's minimum heat temperature?,What is the minimum cool setting?,0.808642550983933
change bulb brightness,Dim the light,0.8085240655163002
Change bulb brightness,Dim the light,0.8085240655163002
Set the thermostat to off,Please set the thermostat to cooling,0.8084115800069915
I want to change the mode off,I want to change the more off,0.8081282634228775
Set the thermostat to cool,Adjust the thermostat to,0.8081107133293708
change bulb intensity,Make the light brighter,0.8080860482608636
Change bulb intensity,Make the light brighter,0.8080860482608636
Set the thermostat to auto,Please set the thermostat to cool,0.807886403047092
Make it warmer,Decrease the temperature,0.8078791179670795
change the thermostat more,Adjust the thermostat to,0.8077439414296891
Change the thermostat more,Adjust the thermostat to,0.8077439414296891
Switch to auto more,Please update the more off,0.8076826013712587
Adjust the lowest cooling temperature,What is the minimum cooling temperature?,0.8075880050468629
Please adjust intensity,Please adjust bulb brightness,0.8074996100551436
change the thermostat more,Please set the thermostat to auto,0.8074836123463045
Change the thermostat more,Please set the thermostat to auto,0.8074836123463045
Please change brightness,Dim the light,0.807125069147848
Switch to cooling mode,Please update the more cooling,0.8071204415452291
Adjust max heat temperature to,Tell me the highest heat setting,0.8070714771582737
I want to change the more heating,Set the system to heat,0.8066925661879154
Please adjust brightness,Dim the light,0.8065882352058681
Please change color,Make the light,0.8064929104404541
Switch to off mode,Switch to off more,0.8064838889057704
Is the bulb on?,What is the light status?,0.8063397786495394
Please update the more heating,Please set the system to heat,0.8062019789586342
I want to change the mode heating,I want to change the mode off,0.8061525936908684
Please change brightness,Please adjust bulb intensity,0.8060362114397137
Please update intensity,Make the light brighter,0.805939709580396
I want to change the mode heating,Please update the mode heating,0.8057165117979486
Please change intensity,Please update bulb intensity,0.8057113213813574
Please update the mode heating,Please set the thermostat to cool,0.8056495376328384
Please change bulb intensity,Make the light brighter,0.8055934657430219
Put the thermostat in off mode,Please set the thermostat to cooling,0.8054041071781006
What is the maximum heat temperature,What is the max cool setting?,0.8052080509506498
Update min heat temperature,Adjust the lowest cooling temperature,0.8047666608144415
Please update the mode heating,Please update the more cooling,0.8043881843484497
Power on the light,Power down the light,0.8043666373318368
Increase the temperature,Raise the maximum heat temperature,0.8042106577073067
Raise the maximum heat temperature,What is the maximum heat temperature?,0.8040319074217239
Set the system to cooling,Please set the system to heating,0.8038543995429688
What is the lowest heat setting?,Set the minimum cool temperature to,0.8037584214121841
Change the max heating temperature,What is the maximum heat temperature?,0.8037159563244503
Change the upper limit for cooling,Tell me the upper cooling limit,0.8035504722882216
Set maximum heat temperature to,Raise the maximum cool threshold,0.8029989449402825
What is the bulb intensity,Please tell me what is the light brightness?,0.8028812918260274
Please tell me what is the light brightness?,What is the bulb intensity,0.8028812918260274
I want to change the more cooling,Set the system to cool,0.8026567071373749
What is the temperature?,What temperature is the thermostat set to?,0.8023948280678188
What is the temperature?,What temperature is the thermostat set to?,0.8023948280678188
What is the temperature?,What temperature is the thermostat set to?,0.8023948280678188
Switch to cooling mode,Please set the system to cooling,0.8023849622473209
Switch to heating mode,Please update the more heating,0.8023463947582425
Please update bulb intensity,Please adjust intensity,0.8023085623825235
What is the intensity,Please tell me what is the light brightness?,0.8022389947753903
Please tell me what is the light brightness?,What is the intensity,0.8022389947753903
Please change intensity,Please change bulb brightness,0.8021996217830862
Change the temperature to,Set the temperature format to Celsius,0.8020521435155457
Update the thermostat temperature,Decrease the temperature,0.8013451957015107
Tell me the highest heat setting,How high can I set the cooling?,0.8011091039595954
Set the system to heating,Please set the thermostat to heat,0.8010920745301251
Set the system to cool,Set the thermostat to cooling,0.8010605583007702
Update the temperature,Update min heat temperature,0.8010041958773958
change the thermostat temperature,change the thermostat more,0.8008743571932883
change the thermostat temperature,Change the thermostat more,0.8008743571932883
change the thermostat more,Change the thermostat temperature,0.8008743571932883
Change the thermostat more,Change the thermostat temperature,0.8008743571932883
Please change bulb intensity,Please update brightness,0.800557338567627
change the thermostat more,Please set the thermostat to cooling,0.8001909604715955
Change the thermostat more,Please set the thermostat to cooling,0.8001909604715955
Adjust max heat temperature to,What is the maximum heat temperature?,0.8001626363588603
Change the max heating temperature,Raise the maximum cool threshold,0.8000727508116541
Switch to heating more,Set the system to heat,0.7999746509938194
Please update the mode heating,Please set the thermostat to cooling,0.7989881881248977
Adjust the heating lower limit,Set the minimum cool temperature to,0.7989636197645725
Switch to cooling mode,Please set the system to cool,0.7988783887733015
What is the lowest heat setting?,What is the minimum allowed cooling?,0.7988478719934246
I want to change the mode auto,I want to update the mode off,0.7987542702389083
change the thermostat mode,I want to change the mode cooling,0.7980240756412674
Change the thermostat mode,I want to change the mode cooling,0.7980240756412674
change bulb brightness,Please change intensity,0.7980197548800763
Please change intensity,Change bulb brightness,0.7980197548800763
Tell me the minimum heating limit,What is the thermostat's minimum heat temperature?,0.7979838273586837
change the thermostat more,I want to change the more cooling,0.7978138896418415
Change the thermostat more,I want to change the more cooling,0.7978138896418415
What is the minimum allowed cooling?,How high can I set the cooling?,0.7977812440618224
Set the minimum cool temperature to,Set the maximum cool temperature to,0.7977460336106184
Set the system to cooling,Please set the thermostat to cool,0.7975614618088276
Raise the maximum heat temperature,What is the maximum heat temperature,0.797529190418732
Switch to heating mode,Please set the thermostat to heating,0.7972354332446037
Switch to cooling mode,Please set the thermostat to cooling,0.7971227939174523
Change the minimum heating temperature to,Change the max heating temperature,0.7970881022189902
Set the temperature to,Set the temperature format to Celsius,0.7966375501094958
What is the current temperature?,How cold is it?,0.7966129219401272
Please set the system to off,Please set the system to heating,0.796581190430929
Please change brightness,Please update bulb intensity,0.7965470787427664
Switch to cooling more,Please update the mode cooling,0.7964696610368208
Change the max heating temperature,Tell me the highest heat setting,0.7964560356647992
I want to change the mode off,Please update the mode off,0.7963926546185929
Raise the maximum heat temperature,Show me the upper limit for heating,0.7963735223336479
Please update color,Set the light color to,0.7959261132093498
Set the mode to cooling,Switch to heating mode,0.795862308734071
Use Fahrenheit for temperature,Switch the unit to Celsius,0.7957063008232672
Switch to cooling more,I want to change the more heating,0.7956080334892934
Switch to off more,I want to change the more auto,0.795563937774826
Set the system to heat,Please set the thermostat to heating,0.795411495167329
I want to change the more cooling,Set the thermostat to cooling,0.7953747603280306
Please set the system to heating,Please set the thermostat to off,0.7953601658076764
Set the mode to cooling,Set the system to heat,0.7950964416139255
Adjust max heat temperature to,What is the maximum heat temperature,0.795017183965026
Adjust max heat temperature to,What is the max allowed heat temperature?,0.794999634599789
Please update the more cooling,Please set the thermostat to cooling,0.7949992625861297
Please set the system to auto,Please set the system to cool,0.7949234793811637
Set the mode to heating,Set the thermostat to cool,0.794596917797149
What is the current temperature?,How hot is it?,0.7942375077455283
Please update the mode cooling,Set the system to cooling,0.7940217534278695
change the thermostat temperature,Set the thermostat to cool,0.7940075879048609
Set the thermostat to cool,Change the thermostat temperature,0.7940075879048609
Set the thermostat to heat,Adjust the thermostat to,0.7938656771667587
Use Fahrenheit for temperature,Change the thermostat to use Celsius,0.7937894928358549
turn off the bulb,Power down the light,0.7937293600042585
Turn off the bulb,Power down the light,0.7937293600042585
Set the system to cool,Please set the system to heat,0.7931687913314065
change intensity,Please update brightness,0.7930414416602305
Please update brightness,Change intensity,0.7930414416602305
I want to set the temperature,Set the temperature format to Celsius,0.7930268402415867
Switch to auto more,I want to update the more off,0.7930145711978653
Switch to heating more,Please update the mode heating,0.7930008777584798
Please update bulb intensity,Please adjust brightness,0.7929893614891865
Change the max heating temperature,What is the max allowed heat temperature?,0.7929201205326231
change the temperature,Switch the unit to Celsius,0.7928986963082183
Change the temperature,Switch the unit to Celsius,0.7928986963082183
Please update the more heating,Please set the thermostat to heating,0.7928363411848753
Change the max heating temperature,What is the maximum heat temperature,0.792779929721064
Adjust the lowest cooling temperature,Raise the maximum cool threshold,0.7927614127585325
change the thermostat more,Put the thermostat in auto mode,0.7927486606110161
Change the thermostat more,Put the thermostat in auto mode,0.7927486606110161
Put the thermostat in off mode,Put the thermostat in auto more,0.792308220271232
Set the thermostat to heat,please tell me what is the mode of the thermostat,0.7919921234068277
Set the thermostat to heat,please tell me what is the mode of the thermostat,0.7919921234068277
Set the thermostat to auto,Please set the thermostat to cooling,0.7918713811795322
Lower the minimum heat temperature,What is the thermostat's minimum heat temperature?,0.7917202430121767
Change the temperature to,Switch the unit to Celsius,0.7916860370353449
Please update light color,Change the bulb color,0.7914411630870324
Please update light color,Change the bulb color,0.7914411630870324
Please update light color,Change the bulb color,0.7914411630870324
Please update light color,Change the bulb color,0.7914411630870324
Please update light color,Change the bulb color,0.7914411630870324
Change the minimum heating temperature to,What is the thermostat's minimum heat temperature?,0.7913194632638855
Set minimum heat temperature to,What is the minimum cool setting?,0.7912457815206309
Please update the mode heating,Set the system to heat,0.7910249647301877
Set the system to heat,Set the thermostat to cool,0.7908966637248107
Change min cool to,What is the minimum allowed cooling?,0.7907664965132233
change the thermostat more,Put the thermostat in off mode,0.7905994838187385
Change the thermostat more,Put the thermostat in off mode,0.7905994838187385
Decrease the temperature,Lower the minimum heat temperature,0.7903502269776568
Increase the temperature,Adjust max heat temperature to,0.7900975044997446
Please set the system to heat,Please set the thermostat to off,0.7900949259294776
Set the thermostat to cooling,Adjust the thermostat to,0.7900842117850148
Please update the mode off,Please update the more off,0.7898759405688415
Put the thermostat in auto more,Set the thermostat to off,0.7898100082151838
Set maximum heat temperature to,Show me the upper limit for heating,0.789801664635057
change the thermostat temperature,Set the thermostat to heat,0.789726023966232
Set the thermostat to heat,Change the thermostat temperature,0.789726023966232
Switch to heating more,Put the thermostat in heat more,0.7897145800797458
What is the minimum cool setting?,How high can I set the cooling?,0.7896088335437753
